show_name,episode_title,genres,age_rating,release_date,tags
The Rookies,Tarnished Idol,[],TV-PG,Release date,"['drunkenness', 'drunkard', 'bar', 'bartender', 'pool table', 'revolver', 'arrest', 'revenge', 'arson', 'car set on fire', 'car fire', 'fire', 'exploding car', 'wheelchair', 'nurse', 'hospital', 'police chase', 'chase', 'car chase', 'reference to john wayne', 'car on fire', 'molotov cocktail', 'shooting']"
The Rookies,Crossfire,[],TV-PG,Release date,"['eyewitness', 'black cop']"
The Rookies,Snow Job,[],TV-PG,Release date,"['cocaine', 'vietnam war veteran', 'disturbed war veteran', 'character appears in newspaper', 'vietnam flashback', 'cocaine addict']"
The Rookies,Point of Impact,[],TV-PG,Release date,"['hispanic american soldier', 'assault on police officer', 'vietnam war veteran', 'army sergeant', 'hispanic slur']"
The Rookies,Three Hours to Kill,[],TV-PG,Release date,"['operating room', 'hostage exchange', 'hostage drama', 'held hostage', 'hostage situation', 'hostage']"
The Rookies,The Wheel of Death,[],TV-PG,Release date,"['illegal gambling', 'bone marrow transplant']"
The Rookies,Life Robbery,[],TV-PG,Release date,"['security guard', 'robbery gone awry', 'home robbery', 'robbery']"
The Rookies,A Farewell Tree from Marly,[],TV-PG,Release date,"['tree planting', 'character name in episode title', 'drunk driver', 'hit and run driver', 'hit and run', 'eyewitness', 'character name in title']"
The Rookies,Easy Money,[],TV-PG,Release date,"['season finale', 'reference to harry houdini', 'playing pool', 'pool hall', 'protection racket', 'extortion threat', 'extortion']"
Cow and Chicken,"Field Trip to Folsom Prison/This Bridge, Not Weasel Bridge/The Girl's Bathroom",[],TV-Y7,Release date,"['prison', 'field trip', 'prison guard', 'convict', 'bus', 'school bus', 'keys', 'prison cell', 'roll call', 'classroom', 'warden', 'canteen', 'school', 'ladder', 'tea party', 'jump rope', 'drain', 'sewage', 'bathroom', 'bridge', 'hand drawn animation']"
Cow and Chicken,Supermodel Cow/Part Time Job,[],TV-Y7,Release date,['hand drawn animation']
Cow and Chicken,Alive!/Deep Sea Tour/Who Is Supercow?,[],TV-Y7,Release date,"['superhero', 'dry cleaners', 'hand drawn animation', 'question mark in title', 'question in title', 'punctuation in title', 'animal name in title', 'character name in title']"
Cow and Chicken,The Ugliest Weenie/I.M. Weasel: I Are Big Star,[],TV-Y7,Release date,['hand drawn animation']
Cow and Chicken,Crash Dive!/Power of Odor/Happy Meat,[],TV-Y7,Release date,"['submarine', 'hand drawn animation']"
Cow and Chicken,School Bully/Time Machine,[],TV-Y7,Release date,['hand drawn animation']
Cow and Chicken,"Cow Instincts, Don't It?/Ballerina Cow",[],TV-Y7,Release date,"['ballet', 'mailman', 'hand drawn animation']"
Cow and Chicken,Chicken's First Kiss/I Am Ambassador/Squirt the Daisies,[],TV-Y7,Release date,"['reference to virtual reality', 'kiss', 'arcade', 'money', 'beach', 'hand drawn animation']"
Cow and Chicken,Lawnmower Chicken/Cow Loves Piles,[],TV-Y7,Release date,['hand drawn animation']
Cow and Chicken,Headhunting in Oregon/The King & Queen of Cheese,[],TV-Y7,Release date,['hand drawn animation']
Daniel Tiger's Neighborhood,Daniel's Birthday/Daniel's Picnic,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Visits School/Daniel Visits the Doctor,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel's Babysitter/Daniel Goes To School,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Gets Mad/Katerina Gets Mad,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Prince Wednesday Finds a Way to Play/Finding a Way to Play on Backwards Day,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel and Miss Elaina Play Rocketship/Daniel Plays at the Castle,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Friends Help Each Other/Daniel Helps O Tell a Story,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,"Something Special for Dad/I Love You, Mom",[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,A Trip to the Enchanted Garden/A Trip to the Crayon Factory,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Shares his Tigertastic Car/Katerina Shares her Tutu,[],TV-Y,Release date,['car']
Daniel Tiger's Neighborhood,Prince Wednesday Goes to the Potty/Daniel Goes to the Potty,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Fruit Picking Day/Daniel Is Big Enough to Help Dad,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Waits for Show and Tell/A Night Out at the Restaurant,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,"Thank You, Grandpere Tiger/Neighborhood Thank You Day",[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,The Neighborhood Votes/The Class Votes,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Be a Vegetable Taster!/Daniel Tries a New Food,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Good Morning Daniel/Goodnight Daniel,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Gets a Shot/A Stormy Day,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Plays Ball/O Builds a Tower,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel's Sleepover/Backyard Camping,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,You Are Special/Daniel Is Special,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,The Dragon Dance/Teacher Harriet's Birthday,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Clean Up Time/Neighborhood Clean Up,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Play Pretend/Super Daniel!,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Uses His Words/All Aboard!,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,The Royal Sandbox/Daniel Says I'm Sorry,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,It's Time to Go/Daniel Doesn't Want to Stop Playing,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Safety Patrol/Safety at the Beach,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Neighbor Day,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Calm at the Clock Factory/Calm for Storytime,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel's New Friend/Same and Different,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Katerina's Costume/Dress Up Day,[],TV-Y,Release date,"['costume', 'explorer costume', 'ballerina costume', 'robot costume', 'playing dress up']"
Daniel Tiger's Neighborhood,Snowflake Day!,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,A Snowy Day/Tutu All the Time,[],TV-Y,Release date,['snow']
Daniel Tiger's Neighborhood,Daniel Gets a Cold/Mom Tiger Is Sick,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Duckling Goes Home/Daniel Feels Left Out,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Gets Frustrated/Frustration at School,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Daniel Is Jealous/Jealousy at the Treehouse,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Someone Else's Feelings/Empathy at School,[],TV-Y,Release date,[]
Daniel Tiger's Neighborhood,Line Leader Daniel/Neighborhood Jobs,[],TV-Y,Release date,[]
You Me Her,Cigarettes and Funions and Crap,[],TV-MA,Release date,"['cigarette', 'marriage guidance counselor', 'sexless marriage', 'marital problem', 'female to female footsie playing', 'footsie under the table', 'female female kiss', 'make out', 'escort girl', 'foot job']"
You Me Her,Can You Be Cool?,[],TV-MA,Release date,"['sex talk', 'yoga', 'marriage guidance counselor', 'marital problem', 'lesbian wife', 'date', 'make out', 'escort girl']"
You Me Her,No Penetration,[],TV-MA,Release date,"['bisexual woman', 'lesbian interest', 'lesbian affair', 'lesbian couple', 'lesbian masturbation', 'sex on a balcony', 'woman interrupted while masturbating', 'female removes her clothes', 'bra and panties', 'lesbian cuckold', 'interrupted masturbation', 'masturbation', 'lesbian sex', 'smoking marijuana', 'lesbian wife', 'female female kiss', 'female masturbation', 'escort girl']"
You Me Her,Check a Box,[],TV-MA,Release date,"['interrupted sex', 'escort girl']"
You Me Her,Niece Jackie,[],TV-MA,Release date,"['jealousy', 'escort girl']"
You Me Her,The T Word,[],TV-MA,Release date,"['handjob', 'one male two females threesome', 'escort girl']"
You Me Her,The Morning After,[],TV-MA,Release date,"['girl fights a girl', 'female female kiss']"
You Me Her,The Relationship More Populated,[],TV-MA,Release date,"['pajama party', 'smoking marijuana', 'pizza', 'lecture', 'blackmail']"
You Me Her,Sweet Home Colorado,[],TV-MA,Release date,[]
You Me Her,Trope Isn't a Four Letter Word,[],TV-MA,Release date,"['crying woman', 'airport', 'high school', 'sex therapist']"
Batman: The Brave and the Bold,The Rise of the Blue Beetle!,[],TV-Y7,Release date,"['asteroid', 'green arrow character', 'blue beetle character', 'jaime reyes character', 'oliver queen character', 'el paso texas', 'five word title', 'the clock king character', 'reference to superman', 'character name in title']"
Batman: The Brave and the Bold,Terror on Dinosaur Island!,[],TV-Y7,Release date,"['gorilla grodd character', 'plastic man character', 'fireworks', 'dinosaur', 'gorilla', 'four word title', 'kite man character', 'reference to superman']"
Batman: The Brave and the Bold,Evil Under the Sea!,[],TV-Y7,Release date,"['aquaman character', 'felix faust character', 'black manta character', 'ocean master character', 'villain team up', 'four word title', 'three word title']"
Batman: The Brave and the Bold,Invasion of the Secret Santas!,[],TV-Y7,Release date,"['bruce wayne character', 'blue beetle character', 'jaime reyes character', 'red tornado character', 'thomas wayne character', 'bowling alley', 'five word title', 'christmas']"
Batman: The Brave and the Bold,Day of the Dark Knight!,[],TV-Y7,Release date,"['kilowog character', 'green lantern character', 'green arrow character', 'guy gardner character', 'etrigan character', 'oliver queen character', ""reference to a connecticut yankee in king arthur's court"", 'time traveler', 'backward time travel', 'male time traveler', 'forward time travel', 'reference to excalibur', 'sword', 'sword and sorcery', 'dark knight', 'reference to the dark knight', 'champion', 'champions', 'merlin character', 'reference to merlin', 'unwilling time traveler', 'possessed by a time traveler', 'morgan le fay character', 'based on comic book', 'batman utility belt', 'reference to green arrow', 'batman character', 'reference to batman', 'teacher', 'teacher student relationship', 'kansas', 'five word title', 'king tut character', 'the clock king character', 'kite man character', 'camelot', 'knight', 'knight in armor', 'horseback riding', 'excalibur', 'arthurian legend', 'knights of the round table', 'king arthur', 'england', 'medieval times', 'time travel']"
Batman: The Brave and the Bold,Enter the Outsiders!,[],TV-Y7,Release date,"['black manta character', 'metamorpho character', 'black lightning character', 'katana character', 'three word title', 'teenager']"
Batman: The Brave and the Bold,Dawn of the Dead Man!,[],TV-Y7,Release date,"['green arrow character', 'oliver queen character', 'thomas wayne character', 'speedy character', 'roy harper character', 'kamandi character', 'martha wayne character', 'deadman character', 'gentleman ghost character', 'new york city', 'london england', 'five word title', 'big ben london', 'statue of liberty new york city', 'character name in title']"
Batman: The Brave and the Bold,Fall of the Blue Beetle!,[],TV-Y7,Release date,"['blue beetle character', 'jaime reyes character', 'ted kord character', 'texas', 'illinois', 'five word title', 'character name in title']"
Batman: The Brave and the Bold,Journey to the Center of the Bat!,[],TV-Y7,Release date,"['aquaman character', 'plastic man character', 'the atom character', 'ryan choi character', 'elongated man character', 'asia', 'middle east', 'seven word title', 'inside body', 'shrinking']"
Batman: The Brave and the Bold,The Eyes of Despero!,[],TV-Y7,Release date,"['green lantern character', 'guy gardner character', 'wotan character', 'doctor fate character', 'hal jordan character', 'sinestro character', 'four word title', 'character name in title']"
Batman: The Brave and the Bold,Return of the Fearsome Fangs!,[],TV-Y7,Release date,"['martial arts', 'martial arts action', 'jonah hex character', 'new jersey', 'china', 'hong kong', 'five word title']"
Batman: The Brave and the Bold,Deep Cover for Batman!,[],TV-Y7,Release date,"['red hood character', 'new jersey', 'four word title', 'character name in title']"
Batman: The Brave and the Bold,Game Over for Owlman!,[],TV-Y7,Release date,"['green arrow character', 'joker character', 'red hood character', 'blue beetle character', 'jaime reyes character', 'oliver queen character', 'plastic man character', 'new jersey', 'enemy mine', 'four word title', 'the clock king character', 'character name in title']"
Scream: The TV Series,Pilot,[],TV-14,Release date,"['woman wears a black bikini', 'lakewood', 'high school', 'fishing line', 'pulled underwater', 'bare chested male', 'drinking beer from a bottle', 'greenhouse', 'tequila', 'female female kiss', 'teen party', 'heart', 'brown paper package tied with string', 'grounded', 'daughter killed', 'dead body floating in a swimming pool', 'discovering a dead body', 'reference to scarlett johansson', 'throat cut', 'pomeranian dog', 'severed head', 'texting', 'hot tub', 'computer camera', 'viral video', 'necking in a car', 'masked killer', 'murder spree', 'ghostface']"
Scream: The TV Series,"Hello, Emma.",[],TV-14,Release date,"['telephone terror', 'self injury', 'teenager', 'football stadium', 'broken neck', 'apparent suicide', 'murder selfie', 'car vandalized', 'stare down', 'misspelled word', 'memorial', 'crime reporter', 'creepy telephone call', 'apology', 'single edge razor blade', 'startled', 'hanged by the neck', 'masked killer', 'noose', 'self cutting', 'high school']"
Scream: The TV Series,Wanna Play a Game?,[],TV-14,Release date,"['exploding car', 'friend murdered', 'car bomb', 'bondage', 'stabbed multiple times', 'blindfolded', 'crime scene photograph', 'reference to antony and cleopatra', 'reference to jason and medea', 'reference to aristotle', 'tractor', 'treasure hunt', 'stabbed in the eye', 'throat cut', 'year 2004', ""running for one's life"", 'high school']"
Scream: The TV Series,Aftermath,[],TV-14,Release date,"['listserve', 'upload', 'severed head', 'mask', 'yearbook picture', 'keychain', 'pendant', 'reference to kevin spacey', 'reference to hannibal lecter', 'tasered', 'x ray image', 'pig carcass', 'picture drawn with blood', 'blood trail', 'mourning', 'reference to madonna', 'reference to lady gaga', 'high school']"
Scream: The TV Series,Exposed,[],TV-14,Release date,"['dead body in a car trunk', 'liquor', 'woman wears black lingerie', 'outdoor sex', 'bare chested male', 'target practice', 'passionate kiss', 'laptop computer', 'kissing in public', 'wrestling practice', 'slapped in the face', 'envelope of money', 'blackmail', 'bloody nose', 'high school']"
